05035 239      CR
05035 239      GI
05035 239      TI
05035 239      TR
05035 239      GE
05035 239      SS
05035 239      CC
05035 239      DR
05035 239      CS
05035 239      SR
05035 239      CI
05035 239      SG
05035 239      GG
05035 239      CG
05036 240      CR
05036 240      GE
05036 240      GI
05036 240      CG
05036 240      SS
05036 240      SR
05036 240      CS
05036 240      SG
05036 240      TI
05036 240      GG
05036 240      DR
05036 240      CC
05036 240      TR
05036 240      CI
05037 241      SR
05037 241      CI
05037 241      GG
05037 241      CS
05037 241      CG
05037 241      TR
05037 241      CR
05037 241      GE
05037 241      CC
05037 241      SS
05037 241      SG
05037 241      DR
05037 241      GI
05037 241      TI
05038 242      GE
05038 242      GI
05038 242      CS
05038 242      CI
05038 242      CC
05038 242      TR
05038 242      CG
05038 242      SR
05038 242      DR
05038 242      TI
05038 242      GG
05038 242      SG
05038 242      SS
05038 242      CR
05039 243      DR
05039 243      CG
05039 243      TR
05039 243      SS
05039 243      GG
05039 243      GI
05039 243      SR
05039 243      CI
05039 243      SG
05039 243      TI
05039 243      CC
05039 243      CR
05039 243      CS
05039 243      GE
05040 244      CG
05040 244      TR
05040 244      CS
05040 244      CC
05040 244      CR
05040 244      TI
05040 244      CI
05040 244      SS
05040 244      SR
05040 244      GI
05040 244      GG
05040 244      DR
05040 244      SG
05040 244      GE
05041 246      TI
05041 246      SG
05041 246      GI
05041 246      CC
05041 246      TR
05041 246      SR
05041 246      DR
05041 246      CI
05041 246      CS
05041 246      GE
05041 246      CG
05041 246      CR
05041 246      GG
05041 246      SS
05042 247      CI
05042 247      SS
05042 247      DR
05042 247      GI
05042 247      CS
05042 247      SG
05042 247      GG
05042 247      CC
05042 247      TR
05042 247      CR
05042 247      CG
05042 247      SR
05042 247      GE
05042 247      TI
05043 248      CS
05043 248      CC
05043 248      TR
05043 248      TI
05043 248      CR
05043 248      SG
05043 248      CI
05043 248      SS
05043 248      CG
05043 248      GI
05043 248      GE
05043 248      SR
05043 248      DR
05043 248      GG
05044 249      GE
05044 249      CR
05044 249      TR
05044 249      SG
05044 249      CC
05044 249      CI
05044 249      TI
05044 249      GI
05044 249      DR
05044 249      SS
05044 249      GG
05044 249      CG
05044 249      SR
05044 249      CS
05045 250      GI
05045 250      SG
05045 250      SS
05045 250      CC
05045 250      CI
05045 250      DR
05045 250      CG
05045 250      TR
05045 250      TI
05045 250      CR
05045 250      SR
05045 250      GE
05045 250      CS
05045 250      GG
05046 251      CS
05046 251      DR
05046 251      TI
05046 251      SG
05046 251      CG
05046 251      GI
05046 251      GE
05046 251      SR
05046 251      CR
05046 251      CC
05046 251      SS
05046 251      GG
05046 251      CI
05046 251      TR
05047 252      SS
05047 252      CS
05047 252      SG
05047 252      TI
05047 252      CR
05047 252      DR
05047 252      GI
05047 252      GE
05047 252      GG
05047 252      SR
05047 252      CI
05047 252      CC
05047 252      TR
05047 252      CG
05048 254      CG
05048 254      SS
05048 254      CI
05048 254      SR
05048 254      TI
05048 254      CC
05048 254      GG
05048 254      TR
05048 254      SG
05048 254      GE
05048 254      CS
05048 254      DR
05048 254      GI
05048 254      CR
05049 255      TI
05049 255      SG
05049 255      GE
05049 255      CI
05049 255      CC
05049 255      CS
05049 255      CR
05049 255      GI
05049 255      CG
05049 255      DR
05049 255      GG
05049 255      SR
05049 255      SS
05049 255      TR
05050 199      GI
05050 199      CR
05050 199      DR
05050 199      CC
05050 199      SS
05050 199      CI
05050 199      TI
05050 199      GE
05050 199      SR
05050 199      CG
05050 199      SG
05050 199      CS
05050 199      GG
05050 199      TR
05051 229      CS
05051 229      CI
05051 229      DR
05051 229      TR
05051 229      CC
05051 229      SS
05051 229      GG
05051 229      CR
05051 229      GI
05051 229      TI
05051 229      SR
05051 229      CG
05051 229      SG
05051 229      GE
05052 237      SR
05052 237      CS
05052 237      GI
05052 237      CC
05052 237      SS
05052 237      GG
05052 237      TR
05052 237      SG
05052 237      CG
05052 237      GE
05052 237      TI
05052 237      CI
05052 237      CR
05052 237      DR
05053 245      TR
05053 245      CI
05053 245      CS
05053 245      CC
05053 245      SS
05053 245      DR
05053 245      GE
05053 245      GG
05053 245      SR
05053 245      GI
05053 245      CR
05053 245      SG
05053 245      TI
05053 245      CG
05054 253      CG
05054 253      GE
05054 253      TR
05054 253      GG
05054 253      CR
05054 253      DR
05054 253      CS
05054 253      SG
05054 253      SS
05054 253      CC
05054 253      TI
05054 253      GI
05054 253      CI
05054 253      SR
05055 200      GE
05055 200      CS
05055 200      SS
05055 200      CR
05055 200      SR
05055 200      GI
05055 200      SG
05055 200      TI
05055 200      DR
05055 200      CG
05055 200      CI
05055 200      TR
05055 200      GG
05055 200      CC
05055 227      TR
05055 227      CI
05055 227      SS
05055 227      GI
05055 227      CS
05055 227      CC
05055 227      GE
05055 227      SG
05055 227      CG
05055 227      SR
05055 227      DR
05055 227      CR
05055 227      TI
05055 227      GG
05056 209      CI
05056 209      CR
05056 209      GE
05056 209      SR
05056 209      GG
05056 209      GI
05056 209      SG
05056 209      DR
05056 209      CC
05056 209      CS
05056 209      TI
05056 209      SS
05056 209      TR
05056 209      CG
05057 215      CC
05057 215      TI
05057 215      DR
05057 215      CI
05057 215      SR
05057 215      CS
05057 215      GG
05057 215      CG
05057 215      TR
05057 215      SG
05057 215      GI
05057 215      SS
05057 215      GE
05057 215      CR
05058 216      CS
05058 216      GG
05058 216      TR
05058 216      SR
05058 216      CG
05058 216      CC
05058 216      GI
05058 216      DR
05058 216      CI
05058 216      SS
05058 216      GE
05058 216      CR
05058 216      SG
05058 216      TI
05058 225      TI
05058 225      SS
05058 225      GI
05058 225      CG
05058 225      CS
05058 225      TR
05058 225      GG
05058 225      SR
05058 225      GE
05058 225      CR
05058 225      SG
05058 225      CI
05058 225      CC
05058 225      DR
05059 224      CI
05059 224      TR
05059 224      GI
05059 224      CS
05059 224      CG
05059 224      CC
05059 224      SG
05059 224      SR
05059 224      SS
05059 224      DR
05059 224      CR
05059 224      GG
05059 224      GE
05059 224      TI
05060 226      SR
05060 226      TI
05060 226      GI
05060 226      CI
05060 226      DR
05060 226      CS
05060 226      SS
05060 226      CG
05060 226      CR
05060 226      GG
05060 226      GE
05060 226      CC
05060 226      SG
05060 226      TR
